Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2016,10/07/2016,Sunday,12/07/2020,China,Forestry,All,$,13000000,948000000
Exports,2016,11/07/2016,Monday,13/07/2020,China,Forestry,All,$,0,948000000
Exports,2016,12/07/2016,Tuesday,14/07/2020,China,Forestry,All,$,6000000,954000000
Exports,2016,13/07/2016,Wednesday,15/07/2020,China,Forestry,All,$,9000000,963000000
Exports,2016,14/07/2016,Thursday,16/07/2020,China,Forestry,All,$,10000000,973000000
Exports,2016,15/07/2016,Friday,17/07/2020,China,Forestry,All,$,3000000,976000000
Exports,2016,16/07/2016,Saturday,18/07/2020,China,Forestry,All,$,4000000,980000000
Exports,2016,17/07/2016,Sunday,19/07/2020,China,Forestry,All,$,1000000,981000000
Exports,2016,18/07/2016,Monday,20/07/2020,China,Forestry,All,$,3000000,984000000
Exports,2016,19/07/2016,Tuesday,21/07/2020,China,Forestry,All,$,2000000,986000000
Exports,2016,20/07/2016,Wednesday,22/07/2020,China,Forestry,All,$,2000000,987000000
Exports,2016,21/07/2016,Thursday,23/07/2020,China,Forestry,All,$,1000000,988000000
Exports,2016,22/07/2016,Friday,24/07/2020,China,Forestry,All,$,12000000,1000000000
Exports,2016,23/07/2016,Saturday,25/07/2020,China,Forestry,All,$,4000000,1004000000
Exports,2016,24/07/2016,Sunday,26/07/2020,China,Forestry,All,$,11000000,1015000000
Exports,2016,25/07/2016,Monday,27/07/2020,China,Forestry,All,$,0,1015000000
Exports,2016,26/07/2016,Tuesday,28/07/2020,China,Forestry,All,$,1000000,1017000000
Exports,2016,27/07/2016,Wednesday,29/07/2020,China,Forestry,All,$,10000000,1027000000
Exports,2017,4/02/2017,Saturday,1/02/2020,China,Forestry,All,$,14000000,14000000
Exports,2017,5/02/2017,Sunday,2/02/2020,China,Forestry,All,$,8000000,22000000
Exports,2017,6/02/2017,Monday,3/02/2020,China,Forestry,All,$,0,22000000
Exports,2017,7/02/2017,Tuesday,4/02/2020,China,Forestry,All,$,7000000,29000000
Exports,2017,8/02/2017,Wednesday,5/02/2020,China,Forestry,All,$,6000000,35000000
Exports,2017,9/02/2017,Thursday,6/02/2020,China,Forestry,All,$,1000000,35000000
Exports,2017,10/02/2017,Friday,7/02/2020,China,Forestry,All,$,4000000,39000000
Exports,2017,11/02/2017,Saturday,8/02/2020,China,Forestry,All,$,10000000,50000000
Exports,2017,12/02/2017,Sunday,9/02/2020,China,Forestry,All,$,3000000,53000000
Exports,2017,13/02/2017,Monday,10/02/2020,China,Forestry,All,$,1000000,54000000
Exports,2017,14/02/2017,Tuesday,11/02/2020,China,Forestry,All,$,5000000,59000000
Exports,2017,15/02/2017,Wednesday,12/02/2020,China,Forestry,All,$,10000000,69000000
Exports,2017,16/02/2017,Thursday,13/02/2020,China,Forestry,All,$,4000000,72000000
Exports,2017,17/02/2017,Friday,14/02/2020,China,Forestry,All,$,8000000,80000000
Exports,2017,18/02/2017,Saturday,15/02/2020,China,Forestry,All,$,1000000,81000000
Exports,2017,19/02/2017,Sunday,16/02/2020,China,Forestry,All,$,9000000,91000000
Exports,2017,20/02/2017,Monday,17/02/2020,China,Forestry,All,$,7000000,97000000
Exports,2017,21/02/2017,Tuesday,18/02/2020,China,Forestry,All,$,6000000,103000000
Exports,2017,22/02/2017,Wednesday,19/02/2020,China,Forestry,All,$,1000000,104000000
Exports,2017,23/02/2017,Thursday,20/02/2020,China,Forestry,All,$,0,104000000
Exports,2017,24/02/2017,Friday,21/02/2020,China,Forestry,All,$,3000000,107000000
Exports,2017,25/02/2017,Saturday,22/02/2020,China,Forestry,All,$,7000000,115000000
Exports,2017,26/02/2017,Sunday,23/02/2020,China,Forestry,All,$,14000000,128000000
Exports,2017,27/02/2017,Monday,24/02/2020,China,Forestry,All,$,9000000,137000000
Exports,2017,28/02/2017,Tuesday,25/02/2020,China,Forestry,All,$,5000000,142000000
Exports,2017,1/03/2017,Wednesday,26/02/2020,China,Forestry,All,$,5000000,146000000
Exports,2017,2/03/2017,Thursday,27/02/2020,China,Forestry,All,$,9000000,156000000
Exports,2017,3/03/2017,Friday,28/02/2020,China,Forestry,All,$,13000000,169000000
Exports,2017,4/03/2017,Saturday,29/02/2020,China,Forestry,All,$,4000000,173000000
Exports,2017,5/03/2017,Sunday,1/03/2020,China,Forestry,All,$,8000000,181000000
Exports,2017,6/03/2017,Monday,2/03/2020,China,Forestry,All,$,9000000,191000000
Exports,2017,7/03/2017,Tuesday,3/03/2020,China,Forestry,All,$,2000000,192000000
Exports,2017,8/03/2017,Wednesday,4/03/2020,China,Forestry,All,$,6000000,198000000
Exports,2017,9/03/2017,Thursday,5/03/2020,China,Forestry,All,$,5000000,203000000
Exports,2017,10/03/2017,Friday,6/03/2020,China,Forestry,All,$,6000000,209000000
Exports,2017,11/03/2017,Saturday,7/03/2020,China,Forestry,All,$,5000000,215000000
Exports,2017,12/03/2017,Sunday,8/03/2020,China,Forestry,All,$,7000000,222000000
Exports,2017,13/03/2017,Monday,9/03/2020,China,Forestry,All,$,1000000,223000000
Exports,2017,14/03/2017,Tuesday,10/03/2020,China,Forestry,All,$,4000000,227000000
Exports,2017,15/03/2017,Wednesday,11/03/2020,China,Forestry,All,$,12000000,239000000
Exports,2017,16/03/2017,Thursday,12/03/2020,China,Forestry,All,$,7000000,245000000
Exports,2017,17/03/2017,Friday,13/03/2020,China,Forestry,All,$,5000000,251000000
Exports,2017,18/03/2017,Saturday,14/03/2020,China,Forestry,All,$,3000000,254000000
Exports,2017,19/03/2017,Sunday,15/03/2020,China,Forestry,All,$,3000000,257000000
Exports,2017,20/03/2017,Monday,16/03/2020,China,Forestry,All,$,13000000,270000000
Exports,2017,21/03/2017,Tuesday,17/03/2020,China,Forestry,All,$,6000000,276000000
Exports,2017,22/03/2017,Wednesday,18/03/2020,China,Forestry,All,$,6000000,283000000
Exports,2017,23/03/2017,Thursday,19/03/2020,China,Forestry,All,$,4000000,287000000
Exports,2017,24/03/2017,Friday,20/03/2020,China,Forestry,All,$,8000000,295000000
Exports,2017,25/03/2017,Saturday,21/03/2020,China,Forestry,All,$,10000000,305000000
Exports,2017,26/03/2017,Sunday,22/03/2020,China,Forestry,All,$,6000000,310000000
Exports,2017,27/03/2017,Monday,23/03/2020,China,Forestry,All,$,6000000,317000000
Exports,2017,28/03/2017,Tuesday,24/03/2020,China,Forestry,All,$,4000000,321000000
Exports,2017,29/03/2017,Wednesday,25/03/2020,China,Forestry,All,$,5000000,326000000
Exports,2017,30/03/2017,Thursday,26/03/2020,China,Forestry,All,$,8000000,334000000
Exports,2017,31/03/2017,Friday,27/03/2020,China,Forestry,All,$,3000000,337000000
Exports,2017,1/04/2017,Saturday,28/03/2020,China,Forestry,All,$,6000000,343000000
Exports,2017,2/04/2017,Sunday,29/03/2020,China,Forestry,All,$,1000000,344000000
Exports,2017,3/04/2017,Monday,30/03/2020,China,Forestry,All,$,7000000,351000000
Exports,2017,4/04/2017,Tuesday,31/03/2020,China,Forestry,All,$,1000000,352000000
Exports,2017,5/04/2017,Wednesday,1/04/2020,China,Forestry,All,$,11000000,362000000
Exports,2017,6/04/2017,Thursday,2/04/2020,China,Forestry,All,$,16000000,379000000
Exports,2017,7/04/2017,Friday,3/04/2020,China,Forestry,All,$,13000000,391000000
Exports,2017,8/04/2017,Saturday,4/04/2020,China,Forestry,All,$,10000000,402000000
Exports,2017,9/04/2017,Sunday,5/04/2020,China,Forestry,All,$,12000000,414000000
Exports,2017,10/04/2017,Monday,6/04/2020,China,Forestry,All,$,2000000,416000000
Exports,2017,11/04/2017,Tuesday,7/04/2020,China,Forestry,All,$,3000000,419000000
Exports,2017,12/04/2017,Wednesday,8/04/2020,China,Forestry,All,$,1000000,420000000
Exports,2017,13/04/2017,Thursday,9/04/2020,China,Forestry,All,$,19000000,438000000
Exports,2017,14/04/2017,Friday,10/04/2020,China,Forestry,All,$,1000000,439000000
Exports,2017,15/04/2017,Saturday,11/04/2020,China,Forestry,All,$,6000000,445000000
Exports,2017,16/04/2017,Sunday,12/04/2020,China,Forestry,All,$,7000000,453000000
Exports,2017,17/04/2017,Monday,13/04/2020,China,Forestry,All,$,3000000,456000000
Exports,2017,18/04/2017,Tuesday,14/04/2020,China,Forestry,All,$,9000000,465000000
Exports,2017,19/04/2017,Wednesday,15/04/2020,China,Forestry,All,$,5000000,470000000
Exports,2017,20/04/2017,Thursday,16/04/2020,China,Forestry,All,$,5000000,475000000
Exports,2017,21/04/2017,Friday,17/04/2020,China,Forestry,All,$,8000000,483000000
Exports,2017,22/04/2017,Saturday,18/04/2020,China,Forestry,All,$,4000000,487000000
Exports,2017,23/04/2017,Sunday,19/04/2020,China,Forestry,All,$,7000000,494000000
Exports,2017,24/04/2017,Monday,20/04/2020,China,Forestry,All,$,10000000,505000000
Exports,2017,25/04/2017,Tuesday,21/04/2020,China,Forestry,All,$,3000000,507000000
Exports,2017,26/04/2017,Wednesday,22/04/2020,China,Forestry,All,$,14000000,521000000
Exports,2017,27/04/2017,Thursday,23/04/2020,China,Forestry,All,$,0,521000000
Exports,2017,28/04/2017,Friday,24/04/2020,China,Forestry,All,$,15000000,536000000
Exports,2017,29/04/2017,Saturday,25/04/2020,China,Forestry,All,$,8000000,545000000
